Flight time,Speed,Altitude,FuelLevel,WeatherConditions
18:00:36,153.25,3678.0,93.87,rainy
18:00:36,153.5,3684.0,93.86,rainy
18:00:37,153.75,3690.0,93.85,rainy
18:00:38,154.0,3696.0,93.84,rainy
18:00:39,154.25,3702.0,93.83,rainy
18:00:39,154.5,3708.0,93.82,rainy
18:00:40,154.75,3714.0,93.81,rainy
18:00:41,155.0,3720.0,93.8,rainy
18:00:42,155.25,3726.0,93.79,rainy
18:00:42,155.5,3732.0,93.78,rainy
18:00:43,155.75,3738.0,93.77,rainy
18:00:44,156.0,3744.0,93.76,rainy
18:00:45,156.25,3750.0,93.75,rainy
18:00:45,156.5,3756.0,93.74,rainy
18:00:46,156.75,3762.0,93.73,rainy
18:00:47,157.0,3768.0,93.72,rainy
18:00:47,157.25,3774.0,93.71,rainy
18:00:48,157.5,3780.0,93.7,rainy
18:00:49,157.75,3786.0,93.69,rainy
18:00:50,158.0,3792.0,93.68,rainy
18:00:50,158.25,3798.0,93.67,rainy
18:00:51,158.5,3804.0,93.66,rainy
18:00:52,158.75,3810.0,93.65,rainy
18:00:53,159.0,3816.0,93.64,rainy
18:00:53,159.25,3822.0,93.63,rainy
18:00:54,159.5,3828.0,93.62,rainy
18:00:55,159.75,3834.0,93.61,rainy
18:00:56,160.0,3840.0,93.6,rainy
18:00:56,160.25,3846.0,93.59,rainy
18:00:57,160.5,3852.0,93.58,rainy
18:00:58,160.75,3858.0,93.57,rainy
18:00:59,161.0,3864.0,93.56,rainy
18:00:59,161.25,3870.0,93.55,rainy
18:01:00,161.5,3876.0,93.54,rainy
18:01:01,161.75,3882.0,93.53,rainy
18:01:02,162.0,3888.0,93.52,rainy
18:01:02,162.25,3894.0,93.51,rainy
18:01:03,162.5,3900.0,93.5,rainy
18:01:04,162.75,3906.0,93.49,rainy
18:01:05,163.0,3912.0,93.48,rainy
18:01:05,163.25,3918.0,93.47,rainy
18:01:06,163.5,3924.0,93.46,rainy
18:01:07,163.75,3930.0,93.45,rainy
18:01:08,164.0,3936.0,93.44,rainy
18:01:08,164.25,3942.0,93.43,rainy
18:01:09,164.5,3948.0,93.42,rainy
18:01:10,164.75,3954.0,93.41,rainy
18:01:11,165.0,3960.0,93.4,rainy
18:01:11,165.25,3966.0,93.39,rainy
18:01:12,165.5,3972.0,93.38,rainy
18:01:13,165.75,3978.0,93.37,rainy
18:01:14,166.0,3984.0,93.36,rainy
18:01:14,166.25,3990.0,93.35,rainy
18:01:15,166.5,3996.0,93.34,rainy
18:01:16,166.75,4002.0,93.33,rainy
18:01:16,167.0,4008.0,93.32,rainy
18:01:17,167.25,4014.0,93.31,rainy
18:01:18,167.5,4020.0,93.3,rainy
18:01:19,167.75,4026.0,93.29,rainy
18:01:19,168.0,4032.0,93.28,rainy
18:01:20,168.25,4038.0,93.27,rainy
18:01:21,168.5,4044.0,93.26,rainy
18:01:22,168.75,4050.0,93.25,rainy
18:01:22,169.0,4056.0,93.24,rainy
18:01:23,169.25,4062.0,93.23,rainy
18:01:24,169.5,4068.0,93.22,rainy
18:01:25,169.75,4074.0,93.21,rainy
18:01:25,170.0,4080.0,93.2,rainy
18:01:26,170.25,4086.0,93.19,rainy
18:01:27,170.5,4092.0,93.18,rainy
18:01:28,170.75,4098.0,93.17,rainy
18:01:28,171.0,4104.0,93.16,rainy
18:01:29,171.25,4110.0,93.15,rainy
18:01:30,171.5,4116.0,93.14,rainy
18:01:31,171.75,4122.0,93.13,rainy
18:01:31,172.0,4128.0,93.12,rainy
18:01:32,172.25,4134.0,93.11,rainy
18:01:33,172.5,4140.0,93.1,rainy
18:01:34,172.75,4146.0,93.09,rainy
18:01:34,173.0,4152.0,93.08,rainy
18:01:35,173.25,4158.0,93.07,rainy
18:01:36,173.5,4164.0,93.06,rainy
18:01:37,173.75,4170.0,93.05,rainy
18:01:37,174.0,4176.0,93.04,rainy
18:01:38,174.25,4182.0,93.03,rainy
18:01:39,174.5,4188.0,93.02,rainy
18:01:40,174.75,4194.0,93.01,rainy
18:01:40,175.0,4200.0,93.0,rainy
18:01:41,175.25,4206.0,92.99,rainy
18:01:42,175.5,4212.0,92.98,rainy
18:01:43,175.75,4218.0,92.97,rainy
18:01:43,176.0,4224.0,92.96,rainy
18:01:44,176.25,4230.0,92.95,rainy
18:01:45,176.5,4236.0,92.94,rainy
18:01:46,176.75,4242.0,92.93,rainy
18:01:46,177.0,4248.0,92.92,rainy
18:01:47,177.25,4254.0,92.91,rainy
18:01:48,177.5,4260.0,92.9,rainy
18:01:48,177.75,4266.0,92.89,rainy
18:01:49,178.0,4272.0,92.88,rainy
18:01:50,178.25,4278.0,92.87,rainy
18:01:51,178.5,4284.0,92.86,rainy
18:01:51,178.75,4290.0,92.85,rainy
18:01:52,179.0,4296.0,92.84,rainy
18:01:53,179.25,4302.0,92.83,rainy
18:01:54,179.5,4308.0,92.82,rainy
18:01:54,179.75,4314.0,92.81,rainy
18:01:55,180.0,4320.0,92.8,rainy
18:01:56,180.25,4326.0,92.79,rainy
18:01:57,180.5,4332.0,92.78,rainy
18:01:57,180.75,4338.0,92.77,rainy
18:01:58,181.0,4344.0,92.76,rainy
18:01:59,181.25,4350.0,92.75,rainy
18:02:00,181.5,4356.0,92.74,rainy
18:02:00,181.75,4362.0,92.73,rainy
18:02:01,182.0,4368.0,92.72,rainy
18:02:02,182.25,4374.0,92.71,rainy
18:02:03,182.5,4380.0,92.7,rainy
18:02:03,182.75,4386.0,92.69,rainy
18:02:04,183.0,4392.0,92.68,rainy
18:02:05,183.25,4398.0,92.67,rainy
18:02:06,183.5,4404.0,92.66,rainy
18:02:06,183.75,4410.0,92.65,rainy
18:02:07,184.0,4416.0,92.64,rainy
18:02:08,184.25,4422.0,92.63,rainy
18:02:09,184.5,4428.0,92.62,rainy
18:02:09,184.75,4434.0,92.61,rainy
18:02:10,185.0,4440.0,92.6,rainy
18:02:11,185.25,4446.0,92.59,rainy
18:02:12,185.5,4452.0,92.58,rainy
18:02:12,185.75,4458.0,92.57,rainy
18:02:13,186.0,4464.0,92.56,rainy
18:02:14,186.25,4470.0,92.55,rainy
18:02:15,186.5,4476.0,92.54,rainy
18:02:15,186.75,4482.0,92.53,rainy
18:02:16,187.0,4488.0,92.52,rainy
18:02:17,187.25,4494.0,92.51,rainy
18:02:18,187.5,4500.0,92.5,rainy
18:02:18,187.75,4506.0,92.49,rainy
18:02:19,188.0,4512.0,92.48,rainy
18:02:20,188.25,4518.0,92.47,rainy
18:02:20,188.5,4524.0,92.46,rainy
18:02:21,188.75,4530.0,92.45,rainy
18:02:22,189.0,4536.0,92.44,rainy
18:02:23,189.25,4542.0,92.43,rainy
18:02:23,189.5,4548.0,92.42,rainy
18:02:24,189.75,4554.0,92.41,rainy
18:02:25,190.0,4560.0,92.4,rainy
18:02:26,190.25,4566.0,92.39,rainy
18:02:26,190.5,4572.0,92.38,rainy
18:02:27,190.75,4578.0,92.37,rainy
18:02:28,191.0,4584.0,92.36,rainy
18:02:29,191.25,4590.0,92.35,rainy
18:02:29,191.5,4596.0,92.34,rainy
18:02:30,191.75,4602.0,92.33,rainy
18:02:31,192.0,4608.0,92.32,rainy
18:02:32,192.25,4614.0,92.31,rainy
18:02:32,192.5,4620.0,92.3,rainy
18:02:33,192.75,4626.0,92.29,rainy
18:02:34,193.0,4632.0,92.28,rainy
18:02:35,193.25,4638.0,92.27,rainy
18:02:35,193.5,4644.0,92.26,rainy
18:02:36,193.75,4650.0,92.25,rainy
18:02:37,194.0,4656.0,92.24,rainy
18:02:38,194.25,4662.0,92.23,rainy
18:02:38,194.5,4668.0,92.22,rainy
18:02:39,194.75,4674.0,92.21,rainy
18:02:40,195.0,4680.0,92.2,rainy
18:02:41,195.25,4686.0,92.19,rainy
18:02:41,195.5,4692.0,92.18,rainy
18:02:42,195.75,4698.0,92.17,rainy
18:02:43,196.0,4704.0,92.16,rainy
18:02:44,196.25,4710.0,92.15,rainy
18:02:44,196.5,4716.0,92.14,rainy
18:02:45,196.75,4722.0,92.13,rainy
18:02:46,197.0,4728.0,92.12,rainy
18:02:47,197.25,4734.0,92.11,rainy
18:02:47,197.5,4740.0,92.1,rainy
18:02:48,197.75,4746.0,92.09,rainy
18:02:49,198.0,4752.0,92.08,rainy
18:02:49,198.25,4758.0,92.07,rainy
18:02:50,198.5,4764.0,92.06,rainy
18:02:51,198.75,4770.0,92.05,rainy
18:02:52,199.0,4776.0,92.04,rainy
18:02:52,199.25,4782.0,92.03,rainy
18:02:53,199.5,4788.0,92.02,rainy
18:02:54,199.75,4794.0,92.01,rainy
18:02:55,200.0,4800.0,92.0,rainy
18:02:55,200.25,4806.0,91.99,rainy
18:02:56,200.5,4812.0,91.98,rainy
18:02:57,200.75,4818.0,91.97,rainy
18:02:58,201.0,4824.0,91.96,rainy
18:02:58,201.25,4830.0,91.95,rainy
18:02:59,201.5,4836.0,91.94,rainy
18:03:00,201.75,4842.0,91.93,rainy
18:03:01,202.0,4848.0,91.92,rainy
18:03:01,202.25,4854.0,91.91,rainy
18:03:02,202.5,4860.0,91.9,rainy
18:03:03,202.75,4866.0,91.89,rainy
18:03:04,203.0,4872.0,91.88,rainy
18:03:04,203.25,4878.0,91.87,rainy
18:03:05,203.5,4884.0,91.86,rainy
18:03:06,203.75,4890.0,91.85,rainy
18:03:07,204.0,4896.0,91.84,rainy
18:03:07,204.25,4902.0,91.83,rainy
18:03:08,204.5,4908.0,91.82,rainy
18:03:09,204.75,4914.0,91.81,rainy
18:03:10,205.0,4920.0,91.8,rainy
18:03:10,205.25,4926.0,91.79,rainy
18:03:11,205.5,4932.0,91.78,rainy
18:03:12,205.75,4938.0,91.77,rainy
18:03:13,206.0,4944.0,91.76,rainy
18:03:13,206.25,4950.0,91.75,rainy
18:03:14,206.5,4956.0,91.74,rainy
18:03:15,206.75,4962.0,91.73,rainy
18:03:16,207.0,4968.0,91.72,rainy
18:03:16,207.25,4974.0,91.71,rainy
18:03:17,207.5,4980.0,91.7,rainy
18:03:18,207.75,4986.0,91.69,rainy
18:03:19,208.0,4992.0,91.68,rainy
18:03:19,208.25,4998.0,91.67,rainy
18:03:20,208.5,5004.0,91.66,cloudy
18:03:21,208.75,5010.0,91.65,cloudy
18:03:21,209.0,5016.0,91.64,cloudy
18:03:22,209.25,5022.0,91.63,cloudy
18:03:23,209.5,5028.0,91.62,cloudy
18:03:24,209.75,5034.0,91.61,cloudy
18:03:24,210.0,5040.0,91.6,cloudy
18:03:25,210.25,5046.0,91.59,cloudy
18:03:26,210.5,5052.0,91.58,cloudy
18:03:27,210.75,5058.0,91.57,cloudy
18:03:27,211.0,5064.0,91.56,cloudy
18:03:28,211.25,5070.0,91.55,cloudy
18:03:29,211.5,5076.0,91.54,cloudy
18:03:30,211.75,5082.0,91.53,cloudy
18:03:30,212.0,5088.0,91.52,cloudy
18:03:31,212.25,5094.0,91.51,cloudy
18:03:32,212.5,5100.0,91.5,cloudy
18:03:33,212.75,5106.0,91.49,cloudy
18:03:33,213.0,5112.0,91.48,cloudy
18:03:34,213.25,5118.0,91.47,cloudy
18:03:35,213.5,5124.0,91.46,cloudy
18:03:36,213.75,5130.0,91.45,cloudy
18:03:36,214.0,5136.0,91.44,cloudy
18:03:37,214.25,5142.0,91.43,cloudy
18:03:38,214.5,5148.0,91.42,cloudy
18:03:39,214.75,5154.0,91.41,cloudy
18:03:39,215.0,5160.0,91.4,cloudy
18:03:40,215.25,5166.0,91.39,cloudy
18:03:41,215.5,5172.0,91.38,cloudy
18:03:42,215.75,5178.0,91.37,cloudy
18:03:42,216.0,5184.0,91.36,cloudy
18:03:43,216.25,5190.0,91.35,cloudy
18:03:44,216.5,5196.0,91.34,cloudy
18:03:45,216.75,5202.0,91.33,cloudy
18:03:45,217.0,5208.0,91.32,cloudy
18:03:46,217.25,5214.0,91.31,cloudy
18:03:47,217.5,5220.0,91.3,cloudy
18:03:48,217.75,5226.0,91.29,cloudy
18:03:48,218.0,5232.0,91.28,cloudy
18:03:49,218.25,5238.0,91.27,cloudy
18:03:50,218.5,5244.0,91.26,cloudy
18:03:51,218.75,5250.0,91.25,cloudy
18:03:51,219.0,5256.0,91.24,cloudy
18:03:52,219.25,5262.0,91.23,cloudy
18:03:53,219.5,5268.0,91.22,cloudy
18:03:53,219.75,5274.0,91.21,cloudy
18:03:54,220.0,5280.0,91.2,cloudy
18:03:55,220.25,5286.0,91.19,cloudy
18:03:56,220.5,5292.0,91.18,cloudy
18:03:56,220.75,5298.0,91.17,cloudy
18:03:57,221.0,5304.0,91.16,cloudy
18:03:58,221.25,5310.0,91.15,cloudy
18:03:59,221.5,5316.0,91.14,cloudy
18:03:59,221.75,5322.0,91.13,cloudy
18:04:00,222.0,5328.0,91.12,cloudy
18:04:01,222.25,5334.0,91.11,cloudy
18:04:02,222.5,5340.0,91.1,cloudy
18:04:02,222.75,5346.0,91.09,cloudy
18:04:03,223.0,5352.0,91.08,cloudy
18:04:04,223.25,5358.0,91.07,cloudy
18:04:05,223.5,5364.0,91.06,cloudy
18:04:05,223.75,5370.0,91.05,cloudy
18:04:06,224.0,5376.0,91.04,cloudy
18:04:07,224.25,5382.0,91.03,cloudy
18:04:08,224.5,5388.0,91.02,cloudy
18:04:08,224.75,5394.0,91.01,cloudy
18:04:09,225.0,5400.0,91.0,cloudy
18:04:10,225.25,5406.0,90.99,cloudy
18:04:11,225.5,5412.0,90.98,cloudy
18:04:11,225.75,5418.0,90.97,cloudy
18:04:12,226.0,5424.0,90.96,cloudy
18:04:13,226.25,5430.0,90.95,cloudy
18:04:14,226.5,5436.0,90.94,cloudy
18:04:14,226.75,5442.0,90.93,cloudy
18:04:15,227.0,5448.0,90.92,cloudy
18:04:16,227.25,5454.0,90.91,cloudy
18:04:17,227.5,5460.0,90.9,cloudy
18:04:17,227.75,5466.0,90.89,cloudy
18:04:18,228.0,5472.0,90.88,cloudy
18:04:19,228.25,5478.0,90.87,cloudy
18:04:20,228.5,5484.0,90.86,cloudy
18:04:20,228.75,5490.0,90.85,cloudy
18:04:21,229.0,5496.0,90.84,cloudy
18:04:22,229.25,5502.0,90.83,cloudy
18:04:22,229.5,5508.0,90.82,cloudy
18:04:23,229.75,5514.0,90.81,cloudy
18:04:24,230.0,5520.0,90.8,cloudy
18:04:25,230.25,5526.0,90.79,cloudy
18:04:25,230.5,5532.0,90.78,cloudy
18:04:26,230.75,5538.0,90.77,cloudy
18:04:27,231.0,5544.0,90.76,cloudy
18:04:28,231.25,5550.0,90.75,cloudy
18:04:28,231.5,5556.0,90.74,cloudy
18:04:29,231.75,5562.0,90.73,cloudy
18:04:30,232.0,5568.0,90.72,cloudy
18:04:31,232.25,5574.0,90.71,cloudy
18:04:31,232.5,5580.0,90.7,cloudy
18:04:32,232.75,5586.0,90.69,cloudy
18:04:33,233.0,5592.0,90.68,cloudy
18:04:34,233.25,5598.0,90.67,cloudy
18:04:34,233.5,5604.0,90.66,cloudy
18:04:35,233.75,5610.0,90.65,cloudy
18:04:36,234.0,5616.0,90.64,cloudy
18:04:37,234.25,5622.0,90.63,cloudy
18:04:37,234.5,5628.0,90.62,cloudy
18:04:38,234.75,5634.0,90.61,cloudy
18:04:39,235.0,5640.0,90.6,cloudy
18:04:40,235.25,5646.0,90.59,cloudy
18:04:40,235.5,5652.0,90.58,cloudy
18:04:41,235.75,5658.0,90.57,cloudy
18:04:42,236.0,5664.0,90.56,cloudy
18:04:43,236.25,5670.0,90.55,cloudy
18:04:43,236.5,5676.0,90.54,cloudy
18:04:44,236.75,5682.0,90.53,cloudy
18:04:45,237.0,5688.0,90.52,cloudy
18:04:46,237.25,5694.0,90.51,cloudy
18:04:46,237.5,5700.0,90.5,cloudy
18:04:47,237.75,5706.0,90.49,cloudy
18:04:48,238.0,5712.0,90.48,cloudy
18:04:49,238.25,5718.0,90.47,cloudy
18:04:49,238.5,5724.0,90.46,cloudy
18:04:50,238.75,5730.0,90.45,cloudy
18:04:51,239.0,5736.0,90.44,cloudy
18:04:52,239.25,5742.0,90.43,cloudy
18:04:52,239.5,5748.0,90.42,cloudy
18:04:53,239.75,5754.0,90.41,cloudy
18:04:54,240.0,5760.0,90.4,cloudy
18:04:54,240.25,5766.0,90.39,cloudy
18:04:55,240.5,5772.0,90.38,cloudy
18:04:56,240.75,5778.0,90.37,cloudy
18:04:57,241.0,5784.0,90.36,cloudy
18:04:57,241.25,5790.0,90.35,cloudy
18:04:58,241.5,5796.0,90.34,cloudy
18:04:59,241.75,5802.0,90.33,cloudy
18:05:00,242.0,5808.0,90.32,cloudy
18:05:00,242.25,5814.0,90.31,cloudy
18:05:01,242.5,5820.0,90.3,cloudy
18:05:02,242.75,5826.0,90.29,cloudy
18:05:03,243.0,5832.0,90.28,cloudy
18:05:03,243.25,5838.0,90.27,cloudy
18:05:04,243.5,5844.0,90.26,cloudy
18:05:05,243.75,5850.0,90.25,cloudy
18:05:06,244.0,5856.0,90.24,cloudy
18:05:06,244.25,5862.0,90.23,cloudy
18:05:07,244.5,5868.0,90.22,cloudy
18:05:08,244.75,5874.0,90.21,cloudy
18:05:09,245.0,5880.0,90.2,cloudy
18:05:09,245.25,5886.0,90.19,cloudy
18:05:10,245.5,5892.0,90.18,cloudy
18:05:11,245.75,5898.0,90.17,cloudy
18:05:12,246.0,5904.0,90.16,cloudy
18:05:12,246.25,5910.0,90.15,cloudy
18:05:13,246.5,5916.0,90.14,cloudy
18:05:14,246.75,5922.0,90.13,cloudy
18:05:15,247.0,5928.0,90.12,cloudy
18:05:15,247.25,5934.0,90.11,cloudy
18:05:16,247.5,5940.0,90.1,cloudy
18:05:17,247.75,5946.0,90.09,cloudy
18:05:18,248.0,5952.0,90.08,cloudy
18:05:18,248.25,5958.0,90.07,cloudy
18:05:19,248.5,5964.0,90.06,cloudy
18:05:20,248.75,5970.0,90.05,cloudy
18:05:21,249.0,5976.0,90.04,cloudy
18:05:21,249.25,5982.0,90.03,cloudy
18:05:22,249.5,5988.0,90.02,cloudy
18:05:23,249.75,5994.0,90.01,cloudy
18:05:24,250.0,6000.0,90.0,cloudy
18:05:24,250.25,6006.0,89.99,cloudy
18:05:25,250.5,6012.0,89.98,cloudy
18:05:26,250.75,6018.0,89.97,cloudy
18:05:26,251.0,6024.0,89.96,cloudy
18:05:27,251.25,6030.0,89.95,cloudy
18:05:28,251.5,6036.0,89.94,cloudy
18:05:29,251.75,6042.0,89.93,cloudy
18:05:29,252.0,6048.0,89.92,cloudy
18:05:30,252.25,6054.0,89.91,cloudy
18:05:31,252.5,6060.0,89.9,cloudy
18:05:32,252.75,6066.0,89.89,cloudy
18:05:32,253.0,6072.0,89.88,cloudy
18:05:33,253.25,6078.0,89.87,cloudy
18:05:34,253.5,6084.0,89.86,cloudy
18:05:35,253.75,6090.0,89.85,cloudy
18:05:35,254.0,6096.0,89.84,cloudy
18:05:36,254.25,6102.0,89.83,cloudy
18:05:37,254.5,6108.0,89.82,cloudy
18:05:38,254.75,6114.0,89.81,cloudy
18:05:38,255.0,6120.0,89.8,cloudy
18:05:39,255.25,6126.0,89.79,cloudy
18:05:40,255.5,6132.0,89.78,cloudy
18:05:41,255.75,6138.0,89.77,cloudy
18:05:41,256.0,6144.0,89.76,cloudy
18:05:42,256.25,6150.0,89.75,cloudy
18:05:43,256.5,6156.0,89.74,cloudy
18:05:44,256.75,6162.0,89.73,cloudy
18:05:44,257.0,6168.0,89.72,cloudy
18:05:45,257.25,6174.0,89.71,cloudy
18:05:46,257.5,6180.0,89.7,cloudy
18:05:47,257.75,6186.0,89.69,cloudy
18:05:47,258.0,6192.0,89.68,cloudy
18:05:48,258.25,6198.0,89.67,cloudy
18:05:49,258.5,6204.0,89.66,cloudy
18:05:50,258.75,6210.0,89.65,cloudy
18:05:50,259.0,6216.0,89.64,cloudy
18:05:51,259.25,6222.0,89.63,cloudy
18:05:52,259.5,6228.0,89.62,cloudy
18:05:53,259.75,6234.0,89.61,cloudy
18:05:53,260.0,6240.0,89.6,cloudy
18:05:54,260.25,6246.0,89.59,cloudy
18:05:55,260.5,6252.0,89.58,cloudy
18:05:55,260.75,6258.0,89.57,cloudy
18:05:56,261.0,6264.0,89.56,cloudy
18:05:57,261.25,6270.0,89.55,cloudy
18:05:58,261.5,6276.0,89.54,cloudy
18:05:58,261.75,6282.0,89.53,cloudy
18:05:59,262.0,6288.0,89.52,cloudy
18:06:00,262.25,6294.0,89.51,cloudy
18:06:01,262.5,6300.0,89.5,cloudy
18:06:01,262.75,6306.0,89.49,cloudy
18:06:02,263.0,6312.0,89.48,cloudy
18:06:03,263.25,6318.0,89.47,cloudy
18:06:04,263.5,6324.0,89.46,cloudy
18:06:04,263.75,6330.0,89.45,cloudy
18:06:05,264.0,6336.0,89.44,cloudy
18:06:06,264.25,6342.0,89.43,cloudy
18:06:07,264.5,6348.0,89.42,cloudy
18:06:07,264.75,6354.0,89.41,cloudy
18:06:08,265.0,6360.0,89.4,cloudy
18:06:09,265.25,6366.0,89.39,cloudy
18:06:10,265.5,6372.0,89.38,cloudy
18:06:10,265.75,6378.0,89.37,cloudy
18:06:11,266.0,6384.0,89.36,cloudy
18:06:12,266.25,6390.0,89.35,cloudy
18:06:13,266.5,6396.0,89.34,cloudy
18:06:13,266.75,6402.0,89.33,cloudy
18:06:14,267.0,6408.0,89.32,cloudy
18:06:15,267.25,6414.0,89.31,cloudy
18:06:16,267.5,6420.0,89.3,cloudy
18:06:16,267.75,6426.0,89.29,cloudy
18:06:17,268.0,6432.0,89.28,cloudy
18:06:18,268.25,6438.0,89.27,cloudy
18:06:19,268.5,6444.0,89.26,cloudy
18:06:19,268.75,6450.0,89.25,cloudy
18:06:20,269.0,6456.0,89.24,cloudy
18:06:21,269.25,6462.0,89.23,cloudy
18:06:22,269.5,6468.0,89.22,cloudy
18:06:22,269.75,6474.0,89.21,cloudy
18:06:23,270.0,6480.0,89.2,cloudy
18:06:24,270.25,6486.0,89.19,cloudy
18:06:25,270.5,6492.0,89.18,cloudy
18:06:25,270.75,6498.0,89.17,cloudy
18:06:26,271.0,6504.0,89.16,cloudy
18:06:27,271.25,6510.0,89.15,cloudy
18:06:27,271.5,6516.0,89.14,cloudy
18:06:28,271.75,6522.0,89.13,cloudy
18:06:29,272.0,6528.0,89.12,cloudy
18:06:30,272.25,6534.0,89.11,cloudy
18:06:30,272.5,6540.0,89.1,cloudy
18:06:31,272.75,6546.0,89.09,cloudy
18:06:32,273.0,6552.0,89.08,cloudy
18:06:33,273.25,6558.0,89.07,cloudy
18:06:33,273.5,6564.0,89.06,cloudy
18:06:34,273.75,6570.0,89.05,cloudy
18:06:35,274.0,6576.0,89.04,cloudy
18:06:36,274.25,6582.0,89.03,cloudy
18:06:36,274.5,6588.0,89.02,cloudy
18:06:37,274.75,6594.0,89.01,cloudy
18:06:38,275.0,6600.0,89.0,cloudy
18:06:39,275.25,6606.0,88.99,cloudy
18:06:39,275.5,6612.0,88.98,cloudy
18:06:40,275.75,6618.0,88.97,cloudy
18:06:41,276.0,6624.0,88.96,cloudy
18:06:42,276.25,6630.0,88.95,cloudy
18:06:42,276.5,6636.0,88.94,cloudy
18:06:43,276.75,6642.0,88.93,cloudy
18:06:44,277.0,6648.0,88.92,cloudy
18:06:45,277.25,6654.0,88.91,cloudy
18:06:45,277.5,6660.0,88.9,cloudy
18:06:46,277.75,6666.0,88.89,cloudy
18:06:47,278.0,6672.0,88.88,cloudy
18:06:48,278.25,6678.0,88.87,cloudy
18:06:48,278.5,6684.0,88.86,cloudy
18:06:49,278.75,6690.0,88.85,cloudy
18:06:50,279.0,6696.0,88.84,cloudy
18:06:51,279.25,6702.0,88.83,cloudy
18:06:51,279.5,6708.0,88.82,cloudy
18:06:52,279.75,6714.0,88.81,cloudy
18:06:53,280.0,6720.0,88.8,cloudy
18:06:54,280.25,6726.0,88.79,cloudy
18:06:54,280.5,6732.0,88.78,cloudy
18:06:55,280.75,6738.0,88.77,cloudy
18:06:56,281.0,6744.0,88.76,cloudy
18:06:57,281.25,6750.0,88.75,cloudy
18:06:57,281.5,6756.0,88.74,cloudy
18:06:58,281.75,6762.0,88.73,cloudy
18:06:59,282.0,6768.0,88.72,cloudy
18:06:59,282.25,6774.0,88.71,cloudy
18:07:00,282.5,6780.0,88.7,cloudy
18:07:01,282.75,6786.0,88.69,cloudy
18:07:02,283.0,6792.0,88.68,cloudy
18:07:02,283.25,6798.0,88.67,cloudy
18:07:03,283.5,6804.0,88.66,cloudy
18:07:04,283.75,6810.0,88.65,cloudy
18:07:05,284.0,6816.0,88.64,cloudy
18:07:05,284.25,6822.0,88.63,cloudy
18:07:06,284.5,6828.0,88.62,cloudy
18:07:07,284.75,6834.0,88.61,cloudy
18:07:08,285.0,6840.0,88.6,cloudy
18:07:08,285.25,6846.0,88.59,cloudy
18:07:09,285.5,6852.0,88.58,cloudy
18:07:10,285.75,6858.0,88.57,cloudy
18:07:11,286.0,6864.0,88.56,cloudy
18:07:11,286.25,6870.0,88.55,cloudy
18:07:12,286.5,6876.0,88.54,cloudy
18:07:13,286.75,6882.0,88.53,cloudy
18:07:14,287.0,6888.0,88.52,cloudy
18:07:14,287.25,6894.0,88.51,cloudy
18:07:15,287.5,6900.0,88.5,cloudy
18:07:16,287.75,6906.0,88.49,cloudy
18:07:17,288.0,6912.0,88.48,cloudy
18:07:17,288.25,6918.0,88.47,cloudy
18:07:18,288.5,6924.0,88.46,cloudy
18:07:19,288.75,6930.0,88.45,cloudy
18:07:20,289.0,6936.0,88.44,cloudy
18:07:20,289.25,6942.0,88.43,cloudy
18:07:21,289.5,6948.0,88.42,cloudy
18:07:22,289.75,6954.0,88.41,cloudy
18:07:23,290.0,6960.0,88.4,cloudy
18:07:23,290.25,6966.0,88.39,cloudy
18:07:24,290.5,6972.0,88.38,cloudy
18:07:25,290.75,6978.0,88.37,cloudy
18:07:26,291.0,6984.0,88.36,cloudy
18:07:26,291.25,6990.0,88.35,cloudy
18:07:27,291.5,6996.0,88.34,cloudy
18:07:28,291.75,7002.0,88.33,cloudy
18:07:28,292.0,7008.0,88.32,cloudy
18:07:29,292.25,7014.0,88.31,cloudy
18:07:30,292.5,7020.0,88.3,cloudy
18:07:31,292.75,7026.0,88.29,cloudy
18:07:31,293.0,7032.0,88.28,cloudy
18:07:32,293.25,7038.0,88.27,cloudy
18:07:33,293.5,7044.0,88.26,cloudy
18:07:34,293.75,7050.0,88.25,cloudy
18:07:34,294.0,7056.0,88.24,cloudy
18:07:35,294.25,7062.0,88.23,cloudy
18:07:36,294.5,7068.0,88.22,cloudy
18:07:37,294.75,7074.0,88.21,cloudy
18:07:37,295.0,7080.0,88.2,cloudy
18:07:38,295.25,7086.0,88.19,cloudy
18:07:39,295.5,7092.0,88.18,cloudy
18:07:40,295.75,7098.0,88.17,cloudy
18:07:40,296.0,7104.0,88.16,cloudy
18:07:41,296.25,7110.0,88.15,cloudy
18:07:42,296.5,7116.0,88.14,cloudy
18:07:43,296.75,7122.0,88.13,cloudy
18:07:43,297.0,7128.0,88.12,cloudy
18:07:44,297.25,7134.0,88.11,cloudy
18:07:45,297.5,7140.0,88.1,cloudy
18:07:46,297.75,7146.0,88.09,cloudy
18:07:46,298.0,7152.0,88.08,cloudy
18:07:47,298.25,7158.0,88.07,cloudy
18:07:48,298.5,7164.0,88.06,cloudy
18:07:49,298.75,7170.0,88.05,cloudy
18:07:49,299.0,7176.0,88.04,cloudy
18:07:50,299.25,7182.0,88.03,cloudy
18:07:51,299.5,7188.0,88.02,cloudy
18:07:52,299.75,7194.0,88.01,cloudy
18:07:52,300.0,7200.0,88.0,cloudy
18:07:53,300.25,7206.0,87.99,cloudy
18:07:54,300.5,7212.0,87.98,cloudy
18:07:55,300.75,7218.0,87.97,cloudy
