time,speed,altitude,fuel_level
5.534776,22.1481,125.846,99.44653
5.542124,22.08988,125.8449,99.44579
5.548697,22.08988,125.8449,99.44513
5.556201,22.08988,125.8449,99.44438
5.571128,22.02819,125.8438,99.44289
5.578193,22.02819,125.8438,99.44218
5.584854,21.96308,125.8426,99.44151
5.593422,21.96308,125.8426,99.44066
5.600848,21.89462,125.8415,99.43992
5.609156,21.89462,125.8415,99.43909
5.616862,21.89462,125.8415,99.43832
5.624155,21.82287,125.8404,99.43758
5.631089,21.82287,125.8404,99.43689
5.637537,21.82287,125.8404,99.43625
5.64462,21.74795,125.8392,99.43554
5.652603,21.74795,125.8392,99.43474
5.659728,21.74795,125.8392,99.43403
5.667521,21.66995,125.8381,99.43325
5.67656,21.66995,125.8381,99.43234
5.684309,21.589,125.837,99.43157
5.691286,21.589,125.837,99.43087
5.698415,21.589,125.837,99.43016
5.705272,21.50523,125.8358,99.42947
5.712946,21.50523,125.8358,99.4287
5.728718,21.41882,125.8347,99.42713
5.737715,21.41882,125.8347,99.42623
5.744606,21.32993,125.8335,99.42554
5.754501,21.32993,125.8335,99.42455
5.761334,21.23876,125.8324,99.42387
5.768489,21.23876,125.8324,99.42315
5.775556,21.23876,125.8324,99.42245
5.784938,21.14553,125.8312,99.42151
5.792086,21.14553,125.8312,99.42079
5.798501,21.14553,125.8312,99.42015
5.805575,21.05048,125.83,99.41944
5.81479,21.05048,125.83,99.41852
5.821373,20.95385,125.8289,99.41786
5.828028,20.95385,125.8289,99.4172
5.835156,20.95385,125.8289,99.41648
5.844773,20.85592,125.8277,99.41552
5.851931,20.85592,125.8277,99.41481
5.858675,20.85592,125.8277,99.41413
5.86545,20.757,125.8265,99.41345
5.883185,20.65739,125.8253,99.41168
5.891153,20.65739,125.8253,99.41088
5.899372,20.65739,125.8253,99.41006
5.907801,20.55743,125.8242,99.40922
5.9238,20.45748,125.823,99.40762
5.933274,20.45748,125.823,99.40667
5.942312,20.35791,125.8218,99.40577
5.94978,20.35791,125.8218,99.40502
5.956668,20.35791,125.8218,99.40434
5.96533,20.25912,125.8206,99.40347
5.973054,20.25912,125.8206,99.40269
5.979681,20.25912,125.8206,99.40203
5.986024,20.1615,125.8194,99.4014
5.995613,20.1615,125.8194,99.40044
6.003767,20.06549,125.8182,99.39962
6.011339,20.06549,125.8182,99.39886
6.021514,19.97153,125.817,99.39785
6.037906,19.97153,125.817,99.39621
6.044699,19.88004,125.8158,99.39553
6.054303,19.88004,125.8158,99.39457
6.063143,19.79151,125.8146,99.39368
6.069774,19.79151,125.8146,99.39302
6.079351,19.79151,125.8146,99.39207
6.08562,19.70637,125.8133,99.39144
6.092537,19.70637,125.8133,99.39075
6.098923,19.70637,125.8133,99.39011
6.105547,19.62511,125.8121,99.38944
6.113893,19.62511,125.8121,99.38861
6.119438,19.62511,125.8121,99.38805
6.124968,19.54817,125.8109,99.3875
6.13098,19.54817,125.8109,99.3869
6.139011,19.54817,125.8109,99.3861
6.146888,19.47602,125.8097,99.38531
6.155078,19.47602,125.8097,99.38449
6.163758,19.40911,125.8084,99.38362
6.172818,19.40911,125.8084,99.38272
6.187351,19.34786,125.8072,99.38126
6.194541,19.34786,125.8072,99.38055
6.20482,19.2927,125.8059,99.37952
6.211431,19.2927,125.8059,99.37886
6.217762,19.2927,125.8059,99.37823
6.22398,19.24401,125.8047,99.3776
6.232951,19.24401,125.8047,99.3767
6.238728,19.24401,125.8047,99.37613
6.244533,19.20217,125.8034,99.37555
6.250312,19.20217,125.8034,99.37497
6.258733,19.20217,125.8034,99.37413
6.265121,19.1675,125.8022,99.37349
6.270642,19.1675,125.8022,99.37293
6.276427,19.1675,125.8022,99.37236
6.281996,19.14029,125.8009,99.3718
6.290998,19.14029,125.8009,99.3709
6.29791,19.14029,125.8009,99.37021
6.303758,19.1208,125.7996,99.36962
6.30992,19.1208,125.7996,99.36901
6.318696,19.1208,125.7996,99.36813
6.324843,19.10923,125.7984,99.36752
6.335936,19.10923,125.7984,99.36641
6.341631,19.10573,125.7971,99.36584
6.350128,19.10573,125.7971,99.36499
6.356049,19.10573,125.7971,99.3644
6.361856,19.11039,125.7958,99.36382
6.367865,19.11039,125.7958,99.36321
6.374573,19.11039,125.7958,99.36254
6.382499,19.12327,125.7945,99.36175
6.389338,19.12327,125.7945,99.36107
6.394561,19.12327,125.7945,99.36054
6.400375,19.14433,125.7933,99.35996
6.408742,19.14433,125.7933,99.35912
6.41479,19.14433,125.7933,99.35852
6.420095,19.17348,125.792,99.35799
6.425955,19.17348,125.792,99.35741
6.43259,19.17348,125.792,99.35674
6.440799,19.21059,125.7907,99.35592
6.447028,19.21059,125.7907,99.3553
6.452489,19.21059,125.7907,99.35475
6.458452,19.21059,125.7907,99.35416
6.464249,19.25543,125.7894,99.35358
6.47231,19.25543,125.7894,99.35277
6.478167,19.25543,125.7894,99.35218
6.489557,19.30772,125.7881,99.35104
6.496291,19.30772,125.7881,99.35037
6.503994,19.36713,125.7868,99.3496
6.510143,19.36713,125.7868,99.34898
6.515428,19.36713,125.7868,99.34846
6.520832,19.43325,125.7855,99.34792
6.529062,19.43325,125.7855,99.34709
6.534941,19.43325,125.7855,99.3465
6.540677,19.50561,125.7842,99.34593
6.547015,19.50561,125.7842,99.3453
6.553523,19.50561,125.7842,99.34465
6.562122,19.5837,125.7829,99.34379
6.568306,19.5837,125.7829,99.34317
6.574845,19.5837,125.7829,99.34251
6.580769,19.66694,125.7815,99.34193
6.589202,19.66694,125.7815,99.34108
6.596672,19.66694,125.7815,99.34033
6.603208,19.75472,125.7802,99.33968
6.609558,19.75472,125.7802,99.33904
6.615494,19.75472,125.7802,99.33845
6.623554,19.84637,125.7789,99.33765
6.629805,19.84637,125.7789,99.33702
6.640743,19.94119,125.7775,99.33592
6.648541,19.94119,125.7775,99.33514
6.655367,19.94119,125.7775,99.33447
6.660974,20.03845,125.7762,99.3339
6.667141,20.03845,125.7762,99.33328
6.673005,20.03845,125.7762,99.3327
6.680587,20.13739,125.7749,99.33194
6.688555,20.13739,125.7749,99.33115
6.69486,20.13739,125.7749,99.33051
6.701219,20.23723,125.7735,99.32988
6.71037,20.23723,125.7735,99.32896
6.716029,20.23723,125.7735,99.3284
6.722032,20.33718,125.7722,99.3278
6.727555,20.33718,125.7722,99.32725
6.733472,20.33718,125.7722,99.32665
6.741393,20.43643,125.7708,99.32586
6.748321,20.43643,125.7708,99.32516
6.754481,20.43643,125.7708,99.32455
6.760811,20.53418,125.7695,99.32392
6.769008,20.53418,125.7695,99.3231
6.775819,20.53418,125.7695,99.32242
6.781422,20.62963,125.7681,99.32186
6.793848,20.62963,125.7681,99.32062
6.80181,20.72199,125.7667,99.31982
6.808264,20.72199,125.7667,99.31918
6.813989,20.72199,125.7667,99.3186
6.819247,20.72199,125.7667,99.31808
6.825304,20.81049,125.7654,99.31747
6.833171,20.81049,125.7654,99.31668
6.83996,20.81049,125.7654,99.316
6.846177,20.89439,125.764,99.31538
6.852776,20.89439,125.764,99.31472
6.860768,20.97295,125.7626,99.31393
6.867238,20.97295,125.7626,99.31328
6.873402,20.97295,125.7626,99.31266
6.879244,20.97295,125.7626,99.31207
6.885291,21.04551,125.7613,99.31147
6.893651,21.04551,125.7613,99.31064
6.899364,21.04551,125.7613,99.31007
6.904908,21.11142,125.7599,99.30951
6.911335,21.11142,125.7599,99.30887
6.918472,21.11142,125.7599,99.30815
6.92537,21.17007,125.7585,99.30746
6.931301,21.17007,125.7585,99.30687
6.936943,21.17007,125.7585,99.3063
6.951169,21.22094,125.7571,99.30489
6.958084,21.22094,125.7571,99.30419
6.963787,21.26353,125.7557,99.30362
6.969593,21.26353,125.7557,99.30304
6.975419,21.26353,125.7557,99.30246
6.982711,21.29741,125.7543,99.30173
6.98857,21.29741,125.7543,99.30114
7.002664,21.32225,125.7529,99.29974
7.011878,21.32225,125.7529,99.29881
7.018956,21.32225,125.7529,99.2981
7.025153,21.33775,125.7515,99.29749
7.031236,21.33775,125.7515,99.29688
7.039883,21.33775,125.7515,99.29601
7.046893,21.3437,125.7501,99.29531
7.053527,21.3437,125.7501,99.29465
7.059645,21.3437,125.7501,99.29404
7.065998,21.34,125.7486,99.2934
7.074738,21.34,125.7486,99.29253
7.081832,21.32659,125.7472,99.29182
7.088642,21.32659,125.7472,99.29114
7.10255,21.30354,125.7458,99.28974
7.109512,21.30354,125.7458,99.28905
7.115871,21.30354,125.7458,99.28841
7.12201,21.271,125.7444,99.2878
7.131353,21.271,125.7444,99.28687
7.138681,21.271,125.7444,99.28613
7.145664,21.22919,125.7429,99.28543
7.153126,21.22919,125.7429,99.28469
7.163073,21.17847,125.7415,99.28369
7.171299,21.17847,125.7415,99.28287
7.178304,21.17847,125.7415,99.28217
7.185154,21.11927,125.7401,99.28149
7.193876,21.11927,125.7401,99.28061
7.202533,21.05213,125.7386,99.27975
7.210755,21.05213,125.7386,99.27892
7.221441,20.97769,125.7372,99.27785
7.229581,20.97769,125.7372,99.27704
7.23703,20.97769,125.7372,99.2763
7.243555,20.89669,125.7357,99.27564
7.259328,20.89669,125.7357,99.27407
7.265944,20.80995,125.7343,99.27341
7.273046,20.80995,125.7343,99.2727
7.281801,20.7184,125.7328,99.27182
7.288265,20.7184,125.7328,99.27117
7.294846,20.7184,125.7328,99.27052
7.301753,20.62304,125.7313,99.26982
7.310715,20.62304,125.7313,99.26893
7.31733,20.62304,125.7313,99.26826
7.324352,20.52498,125.7299,99.26756
7.331703,20.52498,125.7299,99.26683
7.339967,20.52498,125.7299,99.26601
7.346961,20.42535,125.7284,99.2653
7.353968,20.42535,125.7284,99.2646
7.361645,20.32539,125.7269,99.26383
7.36909,20.32539,125.7269,99.26309
7.376511,20.32539,125.7269,99.26235
7.383054,20.22634,125.7255,99.2617
7.390728,20.22634,125.7255,99.26093
7.398849,20.22634,125.7255,99.26012
7.412929,20.1295,125.724,99.25871
7.419889,20.1295,125.724,99.25801
7.427957,20.03617,125.7225,99.2572
7.435888,20.03617,125.7225,99.25641
7.442696,19.94765,125.721,99.25573
7.449554,19.94765,125.721,99.25504
7.458042,19.94765,125.721,99.2542
7.464767,19.86521,125.7195,99.25352
7.472375,19.86521,125.7195,99.25276
7.479022,19.86521,125.7195,99.2521
7.487502,19.79006,125.718,99.25125
7.493878,19.79006,125.718,99.25061
7.500686,19.72337,125.7165,99.24993
7.508007,19.72337,125.7165,99.2492
7.514722,19.72337,125.7165,99.24853
7.522935,19.66616,125.715,99.2477
7.530226,19.66616,125.715,99.24698
7.536829,19.66616,125.715,99.24632
7.543547,19.61939,125.7135,99.24564
7.551433,19.61939,125.7135,99.24486
7.564324,19.58384,125.7119,99.24357
7.571383,19.58384,125.7119,99.24286
7.581102,19.56013,125.7104,99.24189
7.587683,19.56013,125.7104,99.24123
7.594121,19.56013,125.7104,99.24059
7.600499,19.54871,125.7089,99.23995
7.609201,19.54871,125.7089,99.23908
7.615982,19.54871,125.7089,99.2384
7.622668,19.54984,125.7074,99.23773
7.629141,19.54984,125.7074,99.23708
7.635352,19.54984,125.7074,99.23647
7.64367,19.56357,125.7058,99.23563
7.650814,19.56357,125.7058,99.23492
7.65731,19.56357,125.7058,99.23427
7.664376,19.58973,125.7043,99.23356
7.672966,19.58973,125.7043,99.2327
7.679321,19.58973,125.7043,99.23207
7.686328,19.62795,125.7028,99.23137
7.693007,19.62795,125.7028,99.2307
7.701961,19.67764,125.7012,99.2298
7.715955,19.67764,125.7012,99.2284
7.723229,19.73803,125.6997,99.22768
7.734151,19.73803,125.6997,99.22659
7.741385,19.80813,125.6981,99.22586
7.748407,19.80813,125.6981,99.22516
7.755341,19.80813,125.6981,99.22446
7.764414,19.8868,125.6966,99.22356
7.772839,19.8868,125.6966,99.22272
7.7795,19.8868,125.6966,99.22205
7.788922,19.97276,125.695,99.22111
7.796946,19.97276,125.695,99.22031
7.803374,20.06458,125.6935,99.21967
7.810337,20.06458,125.6935,99.21896
7.818601,20.06458,125.6935,99.21814
7.826319,20.16073,125.6919,99.21737
7.833162,20.16073,125.6919,99.21668
7.840001,20.25961,125.6903,99.216
7.849536,20.25961,125.6903,99.21505
7.85725,20.25961,125.6903,99.21427
7.86977,20.35959,125.6887,99.21302
7.877223,20.35959,125.6887,99.21228
7.883501,20.459,125.6871,99.21165
7.891109,20.459,125.6871,99.21089
7.898148,20.459,125.6871,99.21018
7.904543,20.55618,125.6856,99.20955
7.911088,20.55618,125.6856,99.20889
7.917127,20.55618,125.6856,99.20829
7.923485,20.6495,125.684,99.20765
7.92981,20.6495,125.684,99.20702
7.936434,20.6495,125.684,99.20636
7.942098,20.73741,125.6824,99.20579
7.94767,20.73741,125.6824,99.20523
7.953986,20.73741,125.6824,99.20461
7.959641,20.73741,125.6824,99.20403
7.965086,20.81845,125.6808,99.20349
7.972447,20.81845,125.6808,99.20276
7.978789,20.81845,125.6808,99.20212
7.985221,20.89127,125.6792,99.20148
7.991817,20.89127,125.6792,99.20082
7.998625,20.89127,125.6792,99.20013
8.005166,20.95465,125.6776,99.19949
8.01185,20.95465,125.6776,99.19881
8.02407,21.00753,125.676,99.19759
8.030582,21.00753,125.676,99.19695
8.036381,21.00753,125.676,99.19637
8.042789,21.04904,125.6744,99.19572
8.048842,21.04904,125.6744,99.19511
8.055033,21.04904,125.6744,99.1945
8.060792,21.07849,125.6727,99.19392
8.067019,21.07849,125.6727,99.1933
8.07308,21.07849,125.6727,99.1927
8.079291,21.07849,125.6727,99.19207
8.084636,21.09536,125.6711,99.19154
8.090729,21.09536,125.6711,99.19093
8.096943,21.09536,125.6711,99.19031
8.10318,21.09937,125.6695,99.18968
8.109617,21.09937,125.6695,99.18904
8.114849,21.09937,125.6695,99.18851
8.120681,21.09045,125.6679,99.18793
8.126884,21.09045,125.6679,99.18731
8.132856,21.09045,125.6679,99.18671
8.13962,21.09045,125.6679,99.18604
8.153278,21.06873,125.6662,99.18467
8.167862,21.03455,125.6646,99.18321
8.182374,20.98848,125.663,99.18176
8.19142,20.98848,125.663,99.18085
8.198187,20.98848,125.663,99.18018
8.206094,20.93128,125.6613,99.17939
8.213608,20.93128,125.6613,99.17864
8.221622,20.8639,125.6597,99.17784
8.229161,20.8639,125.6597,99.17709
8.236627,20.8639,125.6597,99.17634
8.243947,20.78746,125.658,99.17561
8.251108,20.78746,125.658,99.17489
8.258272,20.78746,125.658,99.17417
8.265094,20.70325,125.6564,99.17349
8.273409,20.70325,125.6564,99.17266
8.28089,20.6127,125.6547,99.17191
8.288892,20.6127,125.6547,99.17111
8.296324,20.6127,125.6547,99.17036
8.303349,20.51735,125.653,99.16966
8.310115,20.51735,125.653,99.16899
8.316912,20.51735,125.653,99.16831
8.331622,20.41886,125.6514,99.16684
8.33858,20.41886,125.6514,99.16615
8.345773,20.31895,125.6497,99.16542
8.353129,20.31895,125.6497,99.16469
8.360544,20.21938,125.648,99.16395
8.366766,20.21938,125.648,99.16332
8.373061,20.21938,125.648,99.1627
8.379998,20.21938,125.648,99.162
8.386282,20.12192,125.6463,99.16137
8.39401,20.12192,125.6463,99.1606
8.399977,20.12192,125.6463,99.16
8.406655,20.02835,125.6447,99.15933
8.413315,20.02835,125.6447,99.15867
8.419497,20.02835,125.6447,99.15805
8.426435,19.94037,125.643,99.15736
8.43306,19.94037,125.643,99.15669
8.440416,19.85962,125.6413,99.15596
8.447206,19.85962,125.6413,99.15528
8.454559,19.85962,125.6413,99.15454
8.460899,19.78759,125.6396,99.15391
8.4678,19.78759,125.6396,99.15322
8.480888,19.72564,125.6379,99.15191
8.48848,19.72564,125.6379,99.15115
8.494482,19.72564,125.6379,99.15055
8.502082,19.67495,125.6362,99.1498
8.508621,19.67495,125.6362,99.14914
8.514745,19.67495,125.6362,99.14853
8.521673,19.63647,125.6345,99.14783
8.528523,19.63647,125.6345,99.14715
8.534986,19.63647,125.6345,99.1465
8.541411,19.61095,125.6328,99.14586
8.548392,19.61095,125.6328,99.14516
8.555042,19.61095,125.6328,99.14449
8.560998,19.59887,125.6311,99.1439
8.5673,19.59887,125.6311,99.14327
8.574515,19.59887,125.6311,99.14255
8.580919,19.60044,125.6293,99.14191
8.586976,19.60044,125.6293,99.1413
8.594445,19.60044,125.6293,99.14056
8.600077,19.61562,125.6276,99.13999
8.606304,19.61562,125.6276,99.13937
8.613287,19.61562,125.6276,99.13867
8.620057,19.6441,125.6259,99.13799
8.634168,19.6441,125.6259,99.13658
8.64109,19.68534,125.6242,99.13589
8.647435,19.68534,125.6242,99.13525
8.654153,19.68534,125.6242,99.13458
8.661332,19.73851,125.6224,99.13387
8.668302,19.73851,125.6224,99.13317
8.6748,19.73851,125.6224,99.13252
8.681497,19.80262,125.6207,99.13185
8.688159,19.80262,125.6207,99.13119
8.693499,19.80262,125.6207,99.13065
8.699278,19.80262,125.6207,99.13007
8.706196,19.87645,125.6189,99.12938
8.71246,19.87645,125.6189,99.12875
8.719471,19.87645,125.6189,99.12805
8.725921,19.95863,125.6172,99.12741
8.73253,19.95863,125.6172,99.12675
8.739589,19.95863,125.6172,99.12604
8.74517,20.04765,125.6154,99.12548
8.752156,20.04765,125.6154,99.12479
8.758698,20.04765,125.6154,99.12413
8.765026,20.14191,125.6137,99.1235
8.771935,20.14191,125.6137,99.1228
8.785629,20.23974,125.6119,99.12144
8.793154,20.23974,125.6119,99.12068
8.801169,20.33944,125.6101,99.11988
8.808465,20.33944,125.6101,99.11916
8.814986,20.33944,125.6101,99.1185
8.821771,20.4393,125.6084,99.11782
8.829016,20.4393,125.6084,99.1171
8.835406,20.4393,125.6084,99.11646
8.842978,20.53765,125.6066,99.1157
8.850165,20.53765,125.6066,99.11498
8.858088,20.53765,125.6066,99.11419
8.865908,20.63285,125.6048,99.11341
8.874062,20.63285,125.6048,99.11259
8.882349,20.72337,125.6031,99.11176
8.890572,20.72337,125.6031,99.11094
8.897565,20.72337,125.6031,99.11024
8.904667,20.80776,125.6013,99.10954
8.912802,20.80776,125.6013,99.10872
8.920445,20.8847,125.5995,99.10796
8.928278,20.8847,125.5995,99.10717
8.942973,20.95298,125.5977,99.10571
8.950253,20.95298,125.5977,99.10497
8.957609,20.95298,125.5977,99.10424
8.964664,21.01158,125.5959,99.10353
8.971848,21.01158,125.5959,99.10281
8.978982,21.01158,125.5959,99.1021
8.986402,21.0596,125.5941,99.10136
8.99355,21.0596,125.5941,99.10065
9.001945,21.09633,125.5923,99.09981
9.010139,21.09633,125.5923,99.09898
9.017637,21.09633,125.5923,99.09824
9.025352,21.12125,125.5905,99.09747
9.033025,21.12125,125.5905,99.09669
9.040805,21.13398,125.5887,99.09592
9.047857,21.13398,125.5887,99.09521
9.055239,21.13398,125.5887,99.09447
9.062276,21.13435,125.5869,99.09377
9.069803,21.13435,125.5869,99.09302
9.076937,21.13435,125.5869,99.09231
9.084121,21.12237,125.585,99.09159
9.099934,21.12237,125.585,99.09
9.107027,21.09822,125.5832,99.08929
9.113753,21.09822,125.5832,99.08862
9.121363,21.06229,125.5814,99.08786
9.128968,21.06229,125.5814,99.0871
9.135954,21.06229,125.5814,99.0864
9.143342,21.0151,125.5795,99.08566
9.150992,21.0151,125.5795,99.0849
9.161302,20.95738,125.5777,99.08387
9.168916,20.95738,125.5777,99.08311
9.176446,20.95738,125.5777,99.08235
9.183865,20.88999,125.5759,99.08161
9.191774,20.88999,125.5759,99.08083
9.199159,20.88999,125.5759,99.08009
9.208388,20.81395,125.574,99.07916
9.215956,20.81395,125.574,99.07841
9.224268,20.73042,125.5722,99.07758
9.231831,20.73042,125.5722,99.07682
9.239141,20.73042,125.5722,99.07609
9.253556,20.64068,125.5703,99.07465
9.260519,20.54613,125.5685,99.07395
9.268297,20.54613,125.5685,99.07317
9.275284,20.54613,125.5685,99.07247
9.282331,20.44824,125.5666,99.07177
9.289527,20.44824,125.5666,99.07104
9.296722,20.44824,125.5666,99.07033
9.304561,20.34855,125.5647,99.06954
9.312201,20.34855,125.5647,99.06878
9.319855,20.34855,125.5647,99.06802
9.327983,20.24867,125.5629,99.0672
9.341434,20.1502,125.561,99.06586
9.353694,20.1502,125.561,99.06463
9.360719,20.05476,125.5591,99.06393
9.367998,20.05476,125.5591,99.0632
9.375229,20.05476,125.5591,99.06248
9.382421,19.96393,125.5573,99.06176
9.390068,19.96393,125.5573,99.06099
9.40438,19.87922,125.5554,99.05956
9.412395,19.87922,125.5554,99.05876
9.419034,19.87922,125.5554,99.0581
9.426192,19.80207,125.5535,99.05738
9.433029,19.80207,125.5535,99.05669
9.440393,19.7338,125.5516,99.05596
9.446901,19.7338,125.5516,99.05531
9.454009,19.7338,125.5516,99.0546
9.461409,19.67557,125.5497,99.05386
9.468554,19.67557,125.5497,99.05315
9.475987,19.67557,125.5497,99.0524
9.482527,19.6284,125.5478,99.05175
9.490059,19.6284,125.5478,99.05099
9.496462,19.6284,125.5478,99.05035
9.504035,19.5931,125.5459,99.0496
9.512016,19.5931,125.5459,99.0488
9.519656,19.5931,125.5459,99.04803
9.527216,19.57028,125.544,99.04728
9.534568,19.57028,125.544,99.04655
9.541572,19.56034,125.5421,99.04585
9.556056,19.56034,125.5421,99.0444
9.562884,19.56344,125.5401,99.04371
9.570707,19.56344,125.5401,99.04293
9.577847,19.56344,125.5401,99.04221
9.585023,19.57952,125.5382,99.0415
9.59189,19.57952,125.5382,99.04081
9.599127,19.57952,125.5382,99.04008
9.605837,19.60826,125.5363,99.03941
9.613767,19.60826,125.5363,99.03862
9.620434,19.64917,125.5344,99.03796
9.627637,19.64917,125.5344,99.03724
9.634825,19.64917,125.5344,99.03651
9.641338,19.70152,125.5324,99.03587
9.648581,19.70152,125.5324,99.03514
9.655716,19.70152,125.5324,99.03443
9.662987,19.76439,125.5305,99.0337
9.670384,19.76439,125.5305,99.03296
9.677912,19.76439,125.5305,99.03221
9.684845,19.8367,125.5286,99.03152
9.692279,19.8367,125.5286,99.03077
9.706617,19.91723,125.5266,99.02934
9.713346,19.91723,125.5266,99.02866
9.720912,20.00463,125.5247,99.02791
9.727994,20.00463,125.5247,99.0272
9.735051,20.00463,125.5247,99.0265
9.742377,20.09745,125.5227,99.02576
9.749746,20.09745,125.5227,99.02502
9.757162,20.09745,125.5227,99.02428
9.764354,20.19421,125.5208,99.02357
9.771406,20.19421,125.5208,99.02286
9.777286,20.19421,125.5208,99.02227
9.783529,20.29337,125.5188,99.02164
